EstadoCivil,Curso,QualificacaoAnterior,QualificacaoAnteriorGrau,Nacionalidade,NotaAdmissao,NecessidadesEspeciais,Devedor,MensalidadesEmDia,Genero,Bolsista,International,UnidadesCurriculares1SemestreCreditado,UnidadesCurriculares1SemestreInscrito,UnidadesCurriculares1SemestreAvaliacoes,UnidadesCurriculares1SemestreAprovado,UnidadesCurriculares1SemestreGrau,UnidadesCurriculares1SemestreSemAvaliacoes,UnidadesCurriculares2SemestreCreditado,UnidadesCurriculares2SemestreInscrito,UnidadesCurriculares2SemestreAvaliacoes,UnidadesCurriculares2SemestreAprovado,UnidadesCurriculares2SemestreGrau,UnidadesCurriculares2SemestreSemAvaliacoes,TaxaDesemprego,TaxaInflacao,PIB,Target,ProbabilidadeEvasao,PredicaoEvasao,ClassePredita
Solteiro,Gestão,Ensino Secundário,143.0,Português,100.0,0,0,1,Masculino,0,0,0,5,8,3,1.06666666666666e+16,1,0,5,5,1,14.0,0,9.4,-0.8,-3.12,Desistente,0.7964895242433813,1,Desistente
Solteiro,Equincultura,Ensino Secundário,125.0,Português,132.4,0,0,1,Masculino,0,0,0,5,7,4,11.75,0,0,5,5,5,13.4,0,7.6,2.6,0.32,Graduado,0.3276878939082224,0,Não Desistente
Solteiro,Gestão,Ensino Secundário,136.0,Português,137.1,0,0,1,Masculino,0,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Desistente,0.9520304854006504,1,Desistente
Solteiro,Design de Comunicação,Ensino Secundário,157.0,Português,138.1,0,0,1,Feminino,0,0,0,6,6,6,1.26666666666666e+16,0,0,6,8,6,14125.0,0,10.8,1.4,1.74,Graduado,0.0714847045013114,0,Não Desistente
Divorciado,Higiene Oral,Ensino Secundário,160.0,Português,130.0,0,0,1,Feminino,0,0,0,7,14,7,11.95,0,0,8,15,7,1.20428571428571e+16,0,12.7,3.7,-1.7,Matriculado,0.08798092550968054,0,Não Desistente
Solteiro,Turismo,Ensino Secundário,116.0,Português,109.7,0,0,1,Feminino,0,0,0,6,7,5,14.0,0,0,6,6,6,1.56666666666666e+16,0,11.1,0.6,2.02,Graduado,0.14632928449564075,0,Não Desistente
Solteiro,Serviço Social (prestação nocturna),Ensino Secundário,113.0,Português,128.2,0,0,0,Feminino,0,0,0,6,6,0,0.0,6,0,6,12,0,0.0,0,9.4,-0.8,-3.12,Desistente,0.9884552269488708,1,Desistente
Solteiro,Gestão,Ensino Secundário,130.0,Português,117.8,0,1,1,Feminino,1,0,0,5,11,2,11.5,0,0,5,10,0,0.0,0,12.7,3.7,-1.7,Desistente,0.8927594237605295,1,Desistente
Solteiro,Equincultura,Ensino Secundário,150.0,Português,150.0,0,0,1,Feminino,0,0,0,6,10,6,12.0,0,0,6,12,5,12.8,0,13.9,-0.3,0.79,Graduado,0.3065422359934067,0,Não Desistente
Solteiro,Enfermagem Veterinária,Ensino Secundário,110.0,Português,160.0,0,1,1,Feminino,0,0,0,6,7,6,1.64285714285714e+16,0,0,6,7,6,1.66666666666666e+16,0,13.9,-0.3,0.79,Desistente,0.1299142591407975,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,101.0,Português,104.5,0,0,1,Feminino,1,0,0,7,9,5,1.3336e+16,0,0,8,9,7,1.32071428571428e+16,0,11.1,0.6,2.02,Graduado,0.08615117318746296,0,Não Desistente
Casado,Higiene Oral,Ensino Secundário,110.0,Português,112.8,0,0,1,Feminino,1,0,0,7,7,0,0.0,0,0,8,8,0,0.0,6,10.8,1.4,1.74,Matriculado,0.9545067103101141,1,Desistente
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,133.1,Brasileiro,100.0,0,0,1,Feminino,0,1,2,7,9,7,1.46666666666666e+16,0,1,6,8,6,14.0,0,11.1,0.6,2.02,Graduado,0.134977569284814,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,138.0,Português,132.5,0,0,1,Feminino,0,0,0,8,8,7,1.41157142857142e+16,0,0,8,8,7,1.41157142857142e+16,0,10.8,1.4,1.74,Graduado,0.08356466570513871,0,Não Desistente
Solteiro,Enfermagem Veterinária,Ensino Secundário,138.0,Português,123.3,0,0,1,Feminino,1,0,0,6,7,6,1.48571428571428e+16,0,0,6,10,6,1311111111111110.0,0,12.4,0.5,1.79,Graduado,0.0428663477307454,0,Não Desistente
Solteiro,Enfermagem Veterinária,Ensino Secundário,141.0,Português,128.9,0,0,1,Feminino,1,0,0,6,7,6,1.38333333333333e+16,0,0,6,10,6,1.37142857142857e+16,0,8.9,1.4,3.51,Graduado,0.03196338875299281,0,Não Desistente
Solteiro,Gestão,Ensino Secundário,129.0,Português,128.3,0,0,1,Feminino,0,0,0,5,10,3,11.0,0,0,5,9,4,11.75,0,12.7,3.7,-1.7,Matriculado,0.2603255498190704,0,Não Desistente
Solteiro,Enfermagem Veterinária,Ensino Secundário,127.0,Português,100.0,0,0,1,Feminino,0,0,0,6,11,4,11.75,0,0,6,12,3,1.36666666666666e+16,0,13.9,-0.3,0.79,Matriculado,0.4583990924423651,0,Não Desistente
Solteiro,Gestão,Ensino Secundário,133.0,Português,120.1,0,0,1,Feminino,1,0,0,5,15,2,10.0,0,0,5,14,2,12.0,0,13.9,-0.3,0.79,Desistente,0.5153712712485364,1,Desistente
Solteiro,Enfermagem,Ensino Secundário,100.0,Português,160.0,0,0,1,Feminino,1,0,0,8,15,6,12415.0,0,0,8,15,6,12415.0,0,10.8,1.4,1.74,Graduado,0.10475022999902935,0,Não Desistente
Solteiro,Equincultura,Ensino Secundário,138.0,Português,123.0,0,0,1,Feminino,0,0,0,5,12,1,11.0,0,0,5,9,2,10.5,0,12.7,3.7,-1.7,Matriculado,0.8703506177300957,1,Desistente
Solteiro,Enfermagem Veterinária,Curso de Especialização Tecnológica,150.0,Português,150.0,0,0,1,Feminino,0,0,1,6,14,5,1.44285714285714e+16,0,1,6,7,6,1.34285714285714e+16,0,16.2,0.3,-0.92,Graduado,0.07995893605356953,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,129.0,Português,124.0,0,0,1,Feminino,1,0,0,8,8,7,1.43128571428571e+16,0,0,8,8,7,1.43128571428571e+16,0,10.8,1.4,1.74,Graduado,0.0529360687611917,0,Não Desistente
Solteiro,Enfermagem Veterinária,Ensino Secundário,130.0,Português,120.0,0,0,0,Feminino,0,0,0,6,8,6,1.54285714285714e+16,0,0,6,7,5,14.5,0,11.1,0.6,2.02,Matriculado,0.5626479387322868,1,Desistente
Solteiro,Equincultura,Ensino Secundário,133.0,Português,120.4,0,0,1,Feminino,0,0,0,5,9,4,12.0,1,0,5,6,5,13.4,0,9.4,-0.8,-3.12,Graduado,0.2683971691739884,0,Não Desistente
Solteiro,Serviço Social,Ensino Secundário,133.0,Português,131.6,0,0,1,Feminino,0,0,0,6,7,6,1.38333333333333e+16,0,0,6,7,6,1.37142857142857e+16,0,11.1,0.6,2.02,Graduado,0.04495295341190241,0,Não Desistente
Solteiro,Serviço Social,Ensino Secundário,107.0,Português,104.2,0,0,1,Feminino,0,0,0,6,6,6,1.21666666666666e+16,0,0,6,7,6,1.21428571428571e+16,0,11.1,0.6,2.02,Graduado,0.04660939368122184,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,131.0,Português,122.0,0,0,1,Feminino,0,0,0,8,8,7,1.40142857142857e+16,0,0,8,8,7,1.40142857142857e+16,0,12.7,3.7,-1.7,Matriculado,0.09259650464527827,0,Não Desistente
Solteiro,Serviço Social,Ensino Secundário,118.0,Português,110.7,1,0,1,Feminino,0,0,0,6,15,2,1.03333333333333e+16,3,0,6,13,3,1.33333333333333e+16,0,12.7,3.7,-1.7,Matriculado,0.5209592450710183,1,Desistente
Solteiro,Jornalismo e Comunicação,Ensino Secundário,136.0,Português,121.7,0,0,1,Feminino,1,0,0,6,7,5,13.2,0,0,6,7,5,13.6,0,12.4,0.5,1.79,Graduado,0.2144163859224022,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,125.0,Português,126.0,0,1,1,Feminino,0,0,0,7,7,6,15.4,0,0,7,7,6,15.4,0,7.6,2.6,0.32,Graduado,0.1868114458343816,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,137.0,Português,128.4,0,0,1,Feminino,1,0,0,7,7,7,1.33857142857142e+16,0,0,8,8,8,15925.0,0,13.9,-0.3,0.79,Graduado,0.03875727076812891,0,Não Desistente
Solteiro,Equincultura,Ensino Secundário,144.0,Português,134.9,0,1,1,Feminino,0,0,0,6,13,6,1.08571428571428e+16,0,0,6,10,4,11.0,0,15.5,2.8,-4.06,Desistente,0.6324915889365048,1,Desistente
Solteiro,Gestão,Ensino Secundário,146.0,Português,143.9,0,0,1,Feminino,0,0,0,5,11,5,1.13333333333333e+16,0,0,5,8,5,12.0,0,13.9,-0.3,0.79,Graduado,0.10639489469743589,0,Não Desistente
Solteiro,Enfermagem Veterinária,Ensino Secundário,145.0,Português,145.0,0,0,1,Feminino,1,0,0,5,7,4,14.5,0,0,5,5,5,13.6,0,10.8,1.4,1.74,Graduado,0.07629772894002264,0,Não Desistente
Solteiro,Design de Comunicação,Ensino Secundário,126.0,Português,132.0,0,0,1,Feminino,1,0,0,6,6,6,1.41666666666666e+16,0,0,6,8,6,12375.0,0,10.8,1.4,1.74,Graduado,0.045837747976884564,0,Não Desistente
Solteiro,Serviço Social (prestação nocturna),Ensino Secundário,141.0,Português,136.1,0,0,1,Feminino,0,0,0,6,7,6,1.28333333333333e+16,0,0,6,8,6,12.0,0,7.6,2.6,0.32,Graduado,0.053284196640593265,0,Não Desistente
Solteiro,Serviço Social,Ensino Secundário,141.0,Português,138.9,0,0,1,Feminino,0,0,0,6,7,6,1.33333333333333e+16,0,0,6,6,6,14.5,0,10.8,1.4,1.74,Graduado,0.04851472176668904,0,Não Desistente
Solteiro,Serviço Social,Ensino Secundário,133.1,Português,102.0,0,0,1,Feminino,1,0,0,6,7,6,1.36666666666666e+16,0,0,6,7,6,1.45714285714285e+16,0,11.1,0.6,2.02,Graduado,0.027642504638172923,0,Não Desistente
Solteiro,Turismo,Ensino Secundário,133.1,Português,123.0,0,1,0,Feminino,1,0,0,6,6,6,1.08333333333333e+16,0,0,6,7,5,11.0,0,13.9,-0.3,0.79,Desistente,0.7666260372774342,1,Desistente
Solteiro,Ensino Básico,Ensino Secundário,127.0,Português,137.5,0,0,1,Feminino,0,0,0,6,7,6,1.34285714285714e+16,0,0,6,8,6,1.31428571428571e+16,0,7.6,2.6,0.32,Graduado,0.16221824193617904,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,106.0,Português,102.2,0,1,1,Masculino,0,0,0,7,7,7,1.24014285714285e+16,0,0,8,10,6,1.18083333333333e+16,0,11.1,0.6,2.02,Matriculado,0.29012059789746864,0,Não Desistente
Solteiro,Agronomia,Ensino Secundário,130.0,Português,105.3,0,0,0,Masculino,0,0,0,6,8,0,0.0,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,Desistente,0.9959413565131995,1,Desistente
Casado,Gestão (presencial noturno),Ensino Secundário,110.0,Português,130.0,0,0,0,Masculino,0,0,0,4,4,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,Desistente,0.9975694805628987,1,Desistente
Casado,Gestão (presencial noturno),Ensino Secundário,150.0,Português,122.5,0,0,1,Masculino,0,0,0,5,9,4,11.5,0,0,5,6,5,11.6,1,7.6,2.6,0.32,Desistente,0.23753848960122562,0,Não Desistente
Solteiro,Engenharia Informática,Ensino Secundário,160.0,Português,112.0,0,0,0,Masculino,0,0,0,5,8,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Desistente,0.9942746664982901,1,Desistente
Solteiro,Gestão de Publicidade e Marketing,Outro - 11º Ano de Escolaridade,170.0,Português,110.0,0,0,1,Masculino,1,0,0,6,8,6,1.41428571428571e+16,0,0,6,6,6,13.5,0,15.5,2.8,-4.06,Graduado,0.12743688141514992,0,Não Desistente
Casado,Serviço Social (prestação nocturna),Ensino Básico (3º Ciclo),133.1,Português,149.5,0,0,1,Masculino,0,0,0,6,6,0,0.0,0,0,5,6,0,0.0,0,12.4,0.5,1.79,Desistente,0.9795957664516771,1,Desistente
Solteiro,Gestão (presencial noturno),Ensino Secundário,120.0,Português,141.0,0,0,1,Masculino,1,0,5,10,12,10,13.8,0,5,10,10,10,12.8,0,10.8,1.4,1.74,Graduado,0.10717522424492194,0,Não Desistente
Solteiro,Gestão (presencial noturno),Ensino Superior - Licenciatura (1º Ciclo),130.0,Português,130.0,0,0,1,Masculino,0,0,10,10,10,10,13.6,0,5,10,10,5,13.6,0,8.9,1.4,3.51,Desistente,0.8838530723638103,1,Desistente
Solteiro,Serviço Social,Ensino Superior - Licenciatura (1º Ciclo),130.0,Português,130.0,0,0,1,Masculino,0,0,11,16,23,15,1.17333333333333e+16,0,6,11,17,9,1188888888888880.0,0,15.5,2.8,-4.06,Graduado,0.18722851096359827,0,Não Desistente
Solteiro,Gestão,Ensino Secundário,120.0,Português,104.0,0,0,0,Masculino,0,0,0,5,8,1,10.0,0,0,5,9,1,10.0,0,10.8,1.4,1.74,Desistente,0.982548681143336,1,Desistente
Solteiro,Enfermagem Veterinária,Curso de Especialização Tecnológica,110.0,Português,110.0,0,0,1,Masculino,0,0,0,6,19,0,0.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,Desistente,0.9427595025546978,1,Desistente
Solteiro,Agronomia,Curso de Especialização Tecnológica,120.0,Português,120.0,0,0,1,Masculino,0,0,0,6,6,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,Matriculado,0.9420297065031554,1,Desistente
Solteiro,Agronomia,Curso de Especialização Tecnológica,130.0,Português,130.0,0,0,1,Masculino,0,0,0,6,12,4,10.8,0,0,6,13,4,12.0,0,12.4,0.5,1.79,Matriculado,0.2200590258813036,0,Não Desistente
Solteiro,Enfermagem,Ensino Superior - Mestrado,150.0,Português,127.0,0,0,1,Masculino,0,0,2,7,8,6,1.30466666666666e+16,0,2,8,10,7,1330625.0,0,11.1,0.6,2.02,Desistente,0.5093645657320442,1,Desistente
Solteiro,Serviço Social (prestação nocturna),Ensino Secundário,120.0,Português,100.0,0,0,1,Feminino,0,0,5,9,13,8,11.0,0,3,7,10,6,1.08333333333333e+16,0,12.7,3.7,-1.7,Matriculado,0.18498048815090837,0,Não Desistente
Solteiro,Serviço Social (prestação nocturna),Ensino Básico (3º Ciclo),100.0,Português,111.0,0,0,1,Feminino,1,0,0,6,10,3,1.23333333333333e+16,0,0,6,14,3,1.16666666666666e+16,0,7.6,2.6,0.32,Matriculado,0.4350311044476456,0,Não Desistente
Solteiro,Serviço Social (prestação nocturna),Ensino Superior - Licenciatura,133.1,Português,130.0,0,0,1,Feminino,0,0,8,11,16,10,11.8,0,3,7,7,7,1.32857142857142e+16,0,7.6,2.6,0.32,Graduado,0.16531432677991925,0,Não Desistente
Solteiro,Gestão (presencial noturno),Ensino Secundário,130.0,Português,130.1,0,0,1,Feminino,0,0,0,5,8,3,11.0,0,0,5,8,3,11.25,0,10.8,1.4,1.74,Matriculado,0.5518098129497703,1,Desistente
Solteiro,Enfermagem,Ensino Secundário,145.0,Português,127.5,0,0,1,Feminino,0,0,0,8,8,8,13.11,0,0,8,8,8,13.11,0,9.4,-0.8,-3.12,Graduado,0.04118884994806125,0,Não Desistente
Solteiro,Enfermagem,Ensino Superior - Licenciatura,130.0,Português,130.0,0,0,1,Feminino,0,0,0,8,8,7,1.44142857142857e+16,0,0,8,8,7,1.44142857142857e+16,0,12.7,3.7,-1.7,Graduado,0.17983785168229788,0,Não Desistente
Separado Judicialmente,Serviço Social (prestação nocturna),Ensino Secundário,115.0,Português,115.0,0,0,0,Feminino,0,0,0,5,5,0,0.0,0,0,5,10,0,0.0,0,10.8,1.4,1.74,Desistente,0.9932490027567394,1,Desistente
Solteiro,Gestão,Ensino Secundário,124.0,Português,126.8,0,0,1,Feminino,0,0,0,5,8,5,1.23333333333333e+16,0,0,5,7,5,12.2,0,15.5,2.8,-4.06,Graduado,0.12245952920983297,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,124.0,Português,116.7,0,0,1,Feminino,1,0,0,7,9,0,0.0,0,0,7,8,1,10.0,0,15.5,2.8,-4.06,Desistente,0.9314337027822794,1,Desistente
Solteiro,Higiene Oral,Ensino Secundário,134.0,Português,128.5,0,0,1,Feminino,1,0,0,7,9,7,14.1,0,0,8,8,8,133125.0,0,12.7,3.7,-1.7,Graduado,0.0527794662650689,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,137.0,Português,127.5,0,0,1,Feminino,0,0,0,8,8,8,13045.0,0,0,8,8,8,13045.0,0,9.4,-0.8,-3.12,Graduado,0.041441653481167996,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,124.0,Português,117.5,0,0,1,Masculino,0,0,0,8,10,5,12858.0,3,0,8,10,5,12858.0,3,9.4,-0.8,-3.12,Matriculado,0.28726392597017575,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,136.0,Português,148.8,0,0,1,Feminino,1,0,0,8,8,8,142525.0,0,0,8,8,8,142525.0,0,9.4,-0.8,-3.12,Graduado,0.025828508329968223,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,126.0,Português,120.2,0,0,1,Feminino,1,0,0,7,9,5,14.06,0,0,7,9,7,1.12428571428571e+16,0,12.4,0.5,1.79,Matriculado,0.059048143237419366,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,142.0,Português,127.3,0,0,1,Feminino,0,0,0,8,8,7,1.50757142857142e+16,0,0,8,8,7,1.50757142857142e+16,0,10.8,1.4,1.74,Graduado,0.08270902976933844,0,Não Desistente
Solteiro,Design de Animação e Multimédia,Ensino Secundário,141.0,Português,136.1,0,0,1,Feminino,1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Matriculado,0.34804565625129524,0,Não Desistente
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,129.0,Português,122.4,0,0,1,Feminino,0,0,0,5,5,4,13.75,0,0,6,9,5,12.6,0,12.7,3.7,-1.7,Matriculado,0.28744506782438567,0,Não Desistente
Solteiro,Agronomia,Ensino Superior - Licenciatura,130.0,Português,130.0,0,0,1,Feminino,0,0,10,17,28,17,13.15,2,8,12,22,12,1.32142857142857e+16,0,15.5,2.8,-4.06,Graduado,0.03780177280704772,0,Não Desistente
Solteiro,Serviço Social,Ensino Secundário,136.0,Português,121.7,0,0,1,Feminino,1,0,0,6,9,5,1.23333333333333e+16,0,0,6,7,5,11.8,0,13.9,-0.3,0.79,Graduado,0.08395632812504761,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,137.0,Português,122.7,0,0,1,Feminino,1,0,0,7,8,7,1.37785714285714e+16,0,0,8,10,8,1.31222222222222e+16,0,16.2,0.3,-0.92,Graduado,0.03830402407049768,0,Não Desistente
Solteiro,Ensino Básico,Ensino Secundário,125.0,Português,129.2,0,1,0,Feminino,0,0,0,6,12,3,1.03333333333333e+16,0,0,6,14,1,11.0,0,10.8,1.4,1.74,Desistente,0.9949421837665468,1,Desistente
Solteiro,Jornalismo e Comunicação,Ensino Secundário,119.0,Português,105.0,0,0,1,Feminino,0,0,0,6,11,3,1.13333333333333e+16,0,0,6,7,2,11.0,0,16.2,0.3,-0.92,Matriculado,0.8676487244482685,1,Desistente
Solteiro,Serviço Social,Ensino Secundário,132.0,Português,129.9,0,0,1,Feminino,0,0,0,6,7,5,13.2,0,0,6,6,6,1.26666666666666e+16,0,10.8,1.4,1.74,Matriculado,0.05859337391185195,0,Não Desistente
Solteiro,Design de Comunicação,Ensino Secundário,152.0,Português,136.3,0,0,1,Feminino,1,0,1,6,8,6,1.35714285714285e+16,1,0,6,11,6,12375.0,0,13.9,-0.3,0.79,Graduado,0.0533297710988778,0,Não Desistente
Solteiro,Serviço Social (prestação nocturna),Ensino Secundário,125.0,Português,114.9,0,0,1,Feminino,0,0,8,11,14,11,12.75,0,3,7,7,7,1.34285714285714e+16,0,9.4,-0.8,-3.12,Graduado,0.07744191182948419,0,Não Desistente
Solteiro,Jornalismo e Comunicação,12º Ano de Escolaridade - Não Concluído,133.1,Português,102.0,0,0,1,Masculino,0,0,0,6,11,3,13.0,0,0,6,15,1,12.0,0,7.6,2.6,0.32,Desistente,0.9289461574616455,1,Desistente
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,120.0,Português,111.3,0,0,1,Masculino,0,0,0,5,7,3,1.13333333333333e+16,0,0,5,7,4,11.0,0,9.4,-0.8,-3.12,Matriculado,0.44173620810856074,0,Não Desistente
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,148.0,Português,130.9,0,1,0,Masculino,0,0,0,6,12,0,0.0,0,0,6,9,0,0.0,0,10.8,1.4,1.74,Desistente,0.9983581733619664,1,Desistente
Solteiro,Design de Animação e Multimédia,Ensino Secundário,133.1,Português,100.0,0,1,1,Masculino,1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Desistente,0.626671594316997,1,Desistente
Solteiro,Gestão,Ensino Secundário,115.0,Português,112.9,0,0,0,Masculino,0,0,0,5,7,2,12.5,0,0,5,13,1,11.0,0,9.4,-0.8,-3.12,Desistente,0.9770005145482105,1,Desistente
Solteiro,Enfermagem Veterinária,Ensino Secundário,120.0,Português,112.7,0,0,1,Masculino,0,0,0,6,7,6,1.48571428571428e+16,0,0,6,8,6,1.41428571428571e+16,0,11.1,0.6,2.02,Graduado,0.08652214664019849,0,Não Desistente
Divorciado,Serviço Social (prestação nocturna),Ensino Secundário,133.1,Português,143.0,0,0,1,Masculino,0,0,3,9,13,8,12.0,0,2,7,8,7,1.15714285714285e+16,0,12.7,3.7,-1.7,Graduado,0.08826196126664629,0,Não Desistente
Solteiro,Design de Animação e Multimédia,Ensino Secundário,168.0,Português,155.1,0,1,0,Masculino,1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Graduado,0.924824710323839,1,Desistente
Divorciado,Gestão (presencial noturno),Ensino Secundário,130.0,Português,127.6,0,0,1,Masculino,0,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Matriculado,0.9579824522302794,1,Desistente
Casado,Enfermagem,Ensino Básico (2º Ciclo),133.1,Português,146.6,0,0,1,Masculino,0,0,0,7,8,7,1.28285714285714e+16,0,0,8,8,8,126875.0,0,13.9,-0.3,0.79,Graduado,0.09235218632310895,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,137.0,Português,141.0,0,0,1,Masculino,0,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,12.4,0.5,1.79,Desistente,0.9883300432589043,1,Desistente
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,123.0,Português,120.6,0,0,1,Masculino,0,0,0,6,6,6,1.33333333333333e+16,0,0,6,8,5,14.0,0,8.9,1.4,3.51,Graduado,0.22046993038487817,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,150.0,Português,110.0,0,0,1,Masculino,1,0,6,14,20,14,1.30728571428571e+16,6,6,14,20,14,1.30728571428571e+16,6,9.4,-0.8,-3.12,Graduado,0.00425094516394512,0,Não Desistente
Solteiro,Engenharia Informática,Ensino Secundário,120.0,Português,108.6,0,0,0,Masculino,0,0,2,7,13,5,12.0,0,2,7,7,3,11.0,0,15.5,2.8,-4.06,Desistente,0.9723500638947361,1,Desistente
Solteiro,Turismo,Ensino Secundário,145.0,Português,134.9,0,0,1,Feminino,0,0,0,6,6,6,15.5,0,0,6,6,6,16.0,0,12.4,0.5,1.79,Graduado,0.1350119651792928,0,Não Desistente
Solteiro,Equincultura,Curso de Especialização Tecnológica,120.0,Português,120.0,0,0,1,Feminino,0,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,12.4,0.5,1.79,Desistente,0.9725079655234274,1,Desistente
Solteiro,Jornalismo e Comunicação,Ensino Secundário,142.0,Português,141.3,0,0,1,Feminino,1,0,0,6,7,6,1.47142857142857e+16,0,0,6,6,6,1.51666666666666e+16,0,13.9,-0.3,0.79,Graduado,0.10029259237228276,0,Não Desistente
Solteiro,Enfermagem Veterinária,Ensino Secundário,147.0,Português,135.6,0,0,1,Feminino,0,0,0,6,7,6,1.67142857142857e+16,0,0,6,6,6,1.53333333333333e+16,0,13.9,-0.3,0.79,Graduado,0.07570635474124421,0,Não Desistente
Solteiro,Serviço Social,Ensino Secundário,125.0,Português,121.5,0,0,1,Feminino,1,0,0,6,9,6,1.08571428571428e+16,0,0,6,7,6,1.16666666666666e+16,0,12.4,0.5,1.79,Graduado,0.030031820912628612,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,126.0,Português,125.0,0,0,1,Feminino,0,0,0,7,8,6,1.16583333333333e+16,0,0,8,11,6,1.24166666666666e+16,0,12.4,0.5,1.79,Graduado,0.17624383487209844,0,Não Desistente
Solteiro,Jornalismo e Comunicação,Ensino Secundário,132.0,Guineense,119.1,0,0,1,Feminino,1,1,0,6,8,5,11.6,0,0,6,7,6,12.0,0,9.4,-0.8,-3.12,Graduado,0.03147397990696505,0,Não Desistente
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,122.0,Português,126.6,0,0,1,Feminino,0,0,0,6,8,6,14625.0,0,0,6,9,6,1.41428571428571e+16,0,11.1,0.6,2.02,Matriculado,0.09672088868522567,0,Não Desistente
Solteiro,Jornalismo e Comunicação,Ensino Secundário,123.0,Português,116.7,0,0,1,Feminino,1,0,0,6,6,6,1.21666666666666e+16,0,0,6,8,6,1.26666666666666e+16,0,12.4,0.5,1.79,Graduado,0.09023473454079896,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,126.0,Português,120.1,0,0,1,Feminino,0,0,0,7,12,4,13375.0,0,0,7,8,6,1.21166666666666e+16,0,12.4,0.5,1.79,Matriculado,0.198234890398979,0,Não Desistente
Solteiro,Ensino Básico,Ensino Secundário,128.0,Português,124.9,0,0,1,Feminino,1,0,0,6,6,6,12.5,0,0,6,6,6,1.28333333333333e+16,0,12.7,3.7,-1.7,Graduado,0.14431567550878555,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,100.0,Português,114.0,0,1,0,Feminino,0,0,0,7,8,5,12.56,0,0,7,8,5,12.56,0,7.6,2.6,0.32,Desistente,0.8333015012222954,1,Desistente
Solteiro,Enfermagem,Ensino Secundário,140.0,Português,131.1,0,0,1,Feminino,0,0,0,7,7,7,13.19,0,0,8,8,8,1423125.0,0,11.1,0.6,2.02,Graduado,0.052806609342524395,0,Não Desistente
Solteiro,Serviço Social,Ensino Secundário,145.0,Português,129.3,0,1,1,Feminino,1,0,0,6,11,3,11.0,0,0,6,9,4,11.25,0,10.8,1.4,1.74,Graduado,0.29157602291504586,0,Não Desistente
Solteiro,Design de Animação e Multimédia,Ensino Secundário,143.0,Português,129.7,0,0,1,Feminino,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Graduado,0.49092853827352845,0,Não Desistente
Solteiro,Serviço Social,Ensino Secundário,132.0,Português,120.8,0,0,1,Feminino,1,0,0,6,11,5,11.6,0,0,6,10,6,1.17142857142857e+16,0,15.5,2.8,-4.06,Graduado,0.043106236523351764,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,130.0,Português,135.0,0,0,1,Feminino,0,0,0,7,7,6,1.42666666666666e+16,0,0,7,7,6,1.42666666666666e+16,0,7.6,2.6,0.32,Graduado,0.10176908957688259,0,Não Desistente
Solteiro,Gestão,Ensino Secundário,129.0,Português,117.8,0,0,1,Feminino,1,0,0,5,6,4,11.0,0,0,5,9,4,1.38571428571428e+16,0,10.8,1.4,1.74,Matriculado,0.12670009483637207,0,Não Desistente
